scenario,sigma_xl,sigma_hm,horizon,time,population_path_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth,fd_capital_growth_residual,fd_capability_growth,fd_capability_growth_residual,fd_consumption_growth,fd_consumption_growth_residual,fd_shadow_growth,fd_shadow_growth_residual
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3980.0,0.0,1.1102230246251565e-15,3.552713678800501e-15,0.0,0.0,-1.4992451724538114e-12,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,2.3092638912203256e-12,0.0,-5.247469125890802e-13,-7.771561172376096e-16,3.9968028886505635e-15,0.0,-2.305711177541525e-12,0.0,-6.938893903907228e-18,2.3092638912203256e-12,-8.858691558089049e-12,0.07429668935960304,0.012000884528039865,0.0021248800812725495,0.012000920403514616,0.007752813333419768,0.0,0.0,0.0,2.2898349882893854e-16,0.33231517796725224,0.35,1.994106037608309e-05,9.240261595732997e-08,3.836039810057726e-07,0.032099365464405775,0.04000092040351462,-31.81425301011713,28.37533399361159,0.0,0.012000884528032219,-7.646661082105766e-15,0.0021248800812721236,-4.2587461335230614e-16,0.012000920403509141,-5.474787290182803e-15,0.007752813333419983,2.1510571102112408e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3982.0,0.0,6.661338147750939e-16,7.105427357601002e-15,0.0,0.0,-1.4850343177386094e-12,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,2.2808421817899216e-12,0.0,-5.199729535831921e-13,-8.326672684688674e-16,-4.440892098500626e-16,0.0,-2.284394895468722e-12,0.0,0.0,2.284394895468722e-12,-2.2222224060897133e-12,0.07429626760920943,0.012000880782969355,0.002124876111613633,0.012000916506352856,0.0077528104112510945,0.0,0.0,0.0,2.1510571102112408e-16,0.3323147998231622,0.35,1.9856562909788414e-05,9.201090284544155e-08,3.8197759153671627e-07,0.032099364767288814,0.04000091650635286,-31.829758633859374,28.390839595636365,0.0,0.012000880782976175,6.8209327075408055e-15,0.0021248761116138687,2.3548871186385156e-16,0.01200091650635654,3.684552662974738e-15,0.0077528104112505325,-5.620504062164855e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3984.0,0.0,-2.220446049250313e-15,0.0,0.0,0.0,-1.4637180356658064e-12,0.0,0.0,0.0,0.0,0.0,3.885780586188048e-16,0.0,2.2524204723595176e-12,0.0,-5.134781488891349e-13,0.0,-4.440892098500626e-16,3.552713678800501e-15,-2.255973186038318e-12,0.0,0.0,2.255973186038318e-12,-9.164224934465892e-12,0.07429584764395339,0.012000877053733205,0.0021248721575720295,0.012000912625671704,0.007752807503578686,0.0,0.0,0.0,2.1510571102112408e-16,0.33231442327997945,0.35,1.9772423362512507e-05,9.162085036451859e-08,3.8035809881713595e-07,0.03209936407106298,0.04000091262567171,-31.845264251771805,28.40634519185909,0.0,0.012000877053750025,1.6819878823071122e-14,0.002124872157572316,2.8666305440516737e-16,0.012000912625679261,7.556455461354972e-15,0.0077528075035840915,5.405398351143731e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3986.0,0.0,-1.6653345369377348e-15,0.0,0.0,0.0,-1.4495071809506044e-12,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,2.2311041902867146e-12,0.0,-5.086486787320155e-13,0.0,2.6645352591003757e-15,3.552713678800501e-15,-2.234656903965515e-12,0.0,0.0,2.234656903965515e-12,-1.0016876217378012e-11,0.07429542945629222,0.012000873340268614,0.0021248682190884516,0.012000908761403355,0.007752804610329886,0.0,0.0,0.0,2.1510571102112408e-16,0.33231404833093725,0.35,1.9688640219282582e-05,9.123245147425442e-08,3.7874547359259517e-07,0.03209936337573728,0.04000090876140336,-31.860769863883323,28.42185078230894,0.0,0.012000873340278162,9.547918011776346e-15,0.00212486821908911,6.583275591331983e-16,0.012000908761408191,4.836409051023338e-15,0.007752804610335451,5.564992910933597e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3988.0,0.0,1.9984014443252818e-15,0.0,0.0,0.0,-1.4352963262354024e-12,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,2.2097879082139116e-12,0.0,-5.037636974236648e-13,-7.771561172376096e-16,-4.440892098500626e-16,3.552713678800501e-15,-2.2097879082139116e-12,0.0,0.0,2.2097879082139116e-12,-1.120525894293678e-11,0.0742950130387123,0.012000869642513394,0.002124864296103781,0.01200090491348129,0.007752801731435478,0.0,0.0,0.0,2.1510571102112408e-16,0.33231367496929415,0.35,1.9605211971528037e-05,9.084569916418856e-08,3.771396867327957e-07,0.03209936268131855,0.040000904913481294,-31.876275470222716,28.43735636701492,0.0,0.012000869642515732,2.338407245616736e-15,0.002124864296103063,-7.181755190543981e-16,0.012000904913481603,3.122502256758253e-16,0.007752801731438219,2.7408630920433552e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3990.0,0.0,8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,-1.4139800441625994e-12,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,2.1813661987835076e-12,0.0,-4.956590693439011e-13,8.326672684688674e-16,3.9968028886505635e-15,3.552713678800501e-15,-2.1813661987835076e-12,0.0,0.0,2.1813661987835076e-12,-1.1578293879210833e-11,0.07429459838373244,0.012000865960395166,0.002124860388559148,0.01200090108183325,0.007752798866818539,0.0,0.0,0.0,2.1510571102112408e-16,0.3323133031883383,0.35,1.9522137117054863e-05,9.046058645357812e-08,3.755407092310507e-07,0.03209936198781557,0.040000901081833254,-31.891781070818595,28.452861946005918,0.0,0.012000865960400176,5.009881398621019e-15,0.0021248603885584,-7.480994990149981e-16,0.012000901081832716,-5.342948306008566e-16,0.00775279886682112,2.581268532253489e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3992.0,0.0,1.5543122344752192e-15,0.0,0.0,0.0,-1.3997691894473974e-12,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,0.0,2.1529444893531036e-12,0.0,-4.892752869523065e-13,7.771561172376096e-16,-4.440892098500626e-15,0.0,-2.156497203031904e-12,0.0,0.0,2.156497203031904e-12,-7.128519996513205e-12,0.07429418548390328,0.012000862293847503,0.0021248564963958685,0.012000897266391468,0.007752796016409588,0.0,0.0,0.0,2.0816681711721685e-16,0.3323129329813863,0.35,1.9439414160015993e-05,9.007710639127551e-08,3.7394851220378383e-07,0.03209936129523417,0.04000089726639147,-31.90728666569947,28.46836751931062,0.0,0.012000862293849335,1.8318679906315083e-15,0.002124856496396446,5.776629175002768e-16,0.012000897266393251,1.7832957333041577e-15,0.007752796016413099,3.5110803153770576e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3994.0,0.0,-3.219646771412954e-15,0.0,0.0,0.0,-1.3855583347321954e-12,0.0,0.0,0.0,0.0,0.0,-4.996003610813204e-16,0.0,2.1316282072803006e-12,0.0,-4.843903056439558e-13,0.0,-2.220446049250313e-15,0.0,-2.1316282072803006e-12,-1.1102230246251565e-16,0.0,2.1316282072803006e-12,-1.6495249610670726e-11,0.07429377433180469,0.012000858642806075,0.0021248526195554833,0.012000893467087471,0.007752793180135588,0.0,0.0,0.0,2.0816681711721685e-16,0.3323125643417813,0.35,1.935704161088844e-05,8.969525205559618e-08,3.723630668899716e-07,0.032099360603583,0.040000893467087476,-31.922792254893665,28.48387308695762,0.0,0.012000858642807144,1.0685896612017132e-15,0.002124852619555806,3.226585665316861e-16,0.012000893467086715,-7.563394355258879e-16,0.0077527931801374406,1.85268467234323e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3996.0,0.0,4.440892098500626e-16,-3.552713678800501e-15,0.0,0.0,-1.3784529073745944e-12,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,0.0,2.1245227799226996e-12,0.0,-4.843903056439558e-13,0.0,1.7763568394002505e-15,7.105427357601002e-15,-2.1245227799226996e-12,0.0,0.0,2.1245227799226996e-12,-1.8406609569865395e-11,0.0742933649200516,0.012000855007206976,0.00212484875797973,0.012000889683853523,0.007752790357926823,0.0,0.0,0.0,2.0816681711721685e-16,0.3323121972628973,0.35,1.9275017986442486e-05,8.931501655420002e-08,3.707843446506577e-07,0.03209935991286812,0.04000088968385353,-31.9382978384294,28.499378648975327,0.0,0.01200085500721132,4.343747583845925e-15,0.0021248487579792474,-4.826868071905466e-16,0.0120008896838521,-1.4224732503009818e-15,0.007752790357926698,-1.249000902703301e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,3998.0,0.0,-1.7763568394002505e-15,7.105427357601002e-15,0.0,0.0,-1.3500311979441904e-12,0.0,0.0,0.0,0.0,7.105427357601002e-15,4.440892098500626e-16,0.0,2.0818902157770935e-12,0.0,-4.746758541784857e-13,0.0,-4.440892098500626e-16,0.0,-2.0889956431346945e-12,0.0,0.0,2.0889956431346945e-12,-3.843503293410322e-11,0.07429295724128561,0.012000851386985568,0.002124844911610578,0.012000885916621164,0.0077527875497099,0.0,0.0,0.0,2.0122792321330962e-16,0.33231183173813295,0.35,1.919334180971916e-05,8.893639302396424e-08,3.692123169683717e-07,0.03209935922309853,0.04000088591662117,-31.953803416334708,28.514884205392057,0.0,0.012000851386984646,-9.228728892196614e-16,0.002124844911610732,1.5395670849294163e-16,0.012000885916622461,1.2975731600306517e-15,0.007752787549711926,2.0261570199409107e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4000.0,0.0,-2.6645352591003757e-15,-3.552713678800501e-15,0.0,0.0,-1.3429257705865894e-12,0.0,0.0,0.0,0.0,0.0,-1.6653345369377348e-16,0.0,2.0676793610618915e-12,0.0,-4.714562074070727e-13,0.0,3.552713678800501e-15,7.105427357601002e-15,-2.0676793610618915e-12,-1.1102230246251565e-16,0.0,2.0676793610618915e-12,-3.9891645542411425e-11,0.07429255128818524,0.012000847782071743,0.002124841080390175,0.012000882165323253,0.00775278475541636,0.0,0.0,0.0,1.942890293094024e-16,0.3323114677609196,0.35,1.911201161000064e-05,8.85593746308622e-08,3.6764695544672555e-07,0.03209935853427959,0.04000088216532326,-31.969308988637522,28.53038975623591,0.0,0.012000847782070057,-1.6861512186494565e-15,0.0021248410803911405,9.653736143810931e-16,0.012000882165327131,3.878841692284141e-15,0.00775278475541602,-3.400058012914542e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4002.0,0.0,-2.1094237467877974e-15,0.0,0.0,0.0,-1.3358203432289883e-12,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-1.6653345369377348e-16,0.0,2.0463630789890885e-12,0.0,-4.66571226098722e-13,-7.771561172376096e-16,-4.440892098500626e-16,0.0,-2.049915792667889e-12,0.0,0.0,2.049915792667889e-12,-4.844658008096303e-11,0.07429214705345394,0.0120008441924059,0.00212483726426091,0.012000878429892649,0.007752781974975226,0.0,0.0,0.0,1.942890293094024e-16,0.332311105324711,0.35,1.9031025922785594e-05,8.818395456983506e-08,3.660882318097796e-07,0.032099357846419166,0.04000087842989265,-31.984814555365613,28.545895301534898,0.0,0.012000844192413485,7.5842110369706e-15,0.0021248372642604096,-5.004677228193088e-16,0.012000878429892281,-3.677613769070831e-16,0.007752781974977585,2.3592239273284576e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4004.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,-1.3571366253017914e-12,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-1.1102230246251565e-16,0.0,2.0818902157770935e-12,0.0,-4.731215419440105e-13,-5.551115123125783e-17,-8.881784197001252e-16,0.0,-2.0818902157770935e-12,0.0,0.0,2.0818902157770935e-12,-6.472156144354813e-11,0.07429174452982833,0.012000840617924648,0.002124833463165351,0.012000874710261546,0.007752779208315984,0.0,0.0,0.0,2.0122792321330962e-16,0.332310744422991,0.35,1.8950383289762576e-05,8.78101260646743e-08,3.645361179016297e-07,0.03209935715952399,0.04000087471026155,-32.000320116546625,28.56140084131688,0.0,0.012000840617927222,2.5743296383495817e-15,0.002124833463164777,-5.741934705483231e-16,0.012000874710262122,5.759281940243e-16,0.007752779208320626,4.642120021713936e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4006.0,0.0,-2.886579864025407e-15,7.105427357601002e-15,0.0,0.0,-1.3002932064409833e-12,0.0,0.0,0.0,-7.105427357601002e-15,0.0,7.216449660063518e-16,0.0,2.0037305148434825e-12,0.0,-4.553024623987767e-13,7.771561172376096e-16,-4.440892098500626e-16,0.0,-2.0037305148434825e-12,0.0,0.0,2.0037305148434825e-12,3.998401609806024e-11,0.07429134371008773,0.012000837058551476,0.002124829677046302,0.012000871006362802,0.007752776455373568,0.0,0.0,0.0,1.942890293094024e-16,0.33231038504928156,0.35,1.8870082258782035e-05,8.743788236789917e-08,3.6299058568577593e-07,0.032099356473596,0.040000871006362806,-32.01582567220804,28.57690637560939,0.0,0.012000837058547043,-4.433953204596719e-15,0.0021248296770459973,-3.0444397003392965e-16,0.01200087100636238,-4.2327252813834093e-16,0.0077527764553740885,5.204170427930421e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4008.0,0.0,-3.219646771412954e-15,7.105427357601002e-15,0.0,0.0,-1.2931877790833823e-12,0.0,0.0,0.0,0.0,7.105427357601002e-15,1.3322676295501878e-15,0.0,1.9895196601282805e-12,0.0,-4.5363712786183896e-13,0.0,0.0,0.0,-1.9966250874858815e-12,0.0,-6.938893903907228e-18,1.9966250874858815e-12,1.2786216530003003e-11,0.07429094458700607,0.012000833514242623,0.0021248259058467126,0.01200086731813376,0.007752773716072303,0.0,0.0,0.0,1.942890293094024e-16,0.33231002719709957,0.35,1.879012138383907e-05,8.706721676062465e-08,3.614516072447684e-07,0.032099355788652195,0.040000867318133765,-32.03133122237721,28.592411904440322,0.0,0.012000833514241083,-1.5404344466674047e-15,0.0021248259058470054,2.927345865710862e-16,0.01200086731813138,-2.3800406090401793e-15,0.007752773716069472,-2.831068712794149e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4010.0,0.0,-2.220446049250313e-16,-3.552713678800501e-15,0.0,0.0,-1.2647660696529783e-12,0.0,0.0,0.0,-7.105427357601002e-15,0.0,5.551115123125783e-16,0.0,1.9468870959826745e-12,0.0,-4.439781875476001e-13,0.0,1.3322676295501878e-15,7.105427357601002e-15,-1.9468870959826745e-12,0.0,0.0,1.9468870959826745e-12,-5.778488798569015e-12,0.07429054715342469,0.012000829984922412,0.002124822149509803,0.012000863645504699,0.007752770990345319,0.0,0.0,0.0,1.8735013540549517e-16,0.33230967086002305,0.35,1.8710499225033456e-05,8.66981225524574e-08,3.5991915477958267e-07,0.0320993551046937,0.0400008636455047,-32.04683676708137,28.607917427836938,0.0,0.012000829984924022,1.609823385706477e-15,0.0021248221495091257,-6.774095173689432e-16,0.012000863645503346,-1.3530843112619095e-15,0.007752770990345437,1.1796119636642288e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4012.0,0.0,-5.551115123125783e-16,-3.552713678800501e-15,0.0,0.0,-1.2505552149377763e-12,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-4.440892098500626e-16,0.0,1.9255708139098715e-12,0.0,-4.3748338285354293e-13,5.551115123125783e-17,1.3322676295501878e-15,0.0,-1.9255708139098715e-12,0.0,0.0,1.9255708139098715e-12,4.6842529854984605e-12,0.07429015140220382,0.012000826470528511,0.0021248184079789797,0.012000859988410377,0.007752768278125967,0.0,0.0,0.0,1.8735013540549517e-16,0.33230931603164643,0.35,1.8631214348553143e-05,8.633059308136528e-08,3.5839320060919153e-07,0.03209935442172589,0.04000085998841038,-32.0623423063476,28.623422945826483,0.0,0.01200082647052908,5.689893001203927e-16,0.0021248184079797616,7.819266067965458e-16,0.012000859988414658,4.28129753871076e-15,0.007752768278129929,3.9621084191310274e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4014.0,0.0,-2.9976021664879227e-15,3.552713678800501e-15,0.0,0.0,-1.2505552149377763e-12,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-16,0.0,1.9255708139098715e-12,0.0,-4.3914871739048067e-13,-8.326672684688674e-16,3.1086244689504383e-15,7.105427357601002e-15,-1.9255708139098715e-12,0.0,0.0,1.9255708139098715e-12,-1.1471712468846818e-11,0.07428975732622667,0.012000822971000455,0.0021248146811978248,0.012000856346786236,0.0077527655793457745,0.0,0.0,0.0,1.8041124150158794e-16,0.33230896270558496,0.35,1.8552265326647925e-05,8.596462171355361e-08,3.568737171700053e-07,0.03209935373975662,0.04000085634678624,-32.07784784020284,28.638928458436148,0.0,0.012000822970993641,-6.813993813636898e-15,0.0021248146811979757,1.5092094240998222e-16,0.01200085634678566,-5.759281940243e-16,0.007752765579342125,-3.649858193455202e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4016.0,0.0,2.220446049250313e-16,3.552713678800501e-15,0.0,0.0,-1.2434497875801753e-12,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,0.0,1.9042545318370685e-12,0.0,-4.326539126964235e-13,0.0,8.881784197001252e-16,0.0,-1.9042545318370685e-12,0.0,6.938893903907228e-18,1.9042545318370685e-12,-1.3962164757685969e-12,0.07428936491841658,0.012000819486275502,0.002124810969110173,0.012000852720566994,0.007752762893936768,0.0,0.0,0.0,1.8041124150158794e-16,0.33230861087548996,0.35,1.8473650737602537e-05,8.560020184335578e-08,3.5536067701540355e-07,0.03209935305879252,0.040000852720567,-32.093353368673895,28.654433965692938,0.0,0.012000819486265857,-9.645062526431047e-15,0.002124810969110491,3.178880769727499e-16,0.012000852720561561,-5.43315392675936e-15,0.007752762893938725,1.9567680809018384e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4018.0,0.0,3.1086244689504383e-15,-3.552713678800501e-15,0.0,0.0,-1.2150280781497713e-12,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.8687273950490635e-12,0.0,-4.262146191535976e-13,0.0,0.0,7.105427357601002e-15,-1.8687273950490635e-12,-1.1102230246251565e-16,-6.938893903907228e-18,1.8687273950490635e-12,-1.6253665080512292e-12,0.07428897417171837,0.012000816016285172,0.0021248072716600146,0.012000849109685553,0.0077527602218301905,0.0,0.0,0.0,1.8735013540549517e-16,0.33230826053503215,0.35,1.8395369165710563e-05,8.523732689310379e-08,3.538540528152338e-07,0.032099352378839166,0.04000084910968556,-32.108858891787456,28.669939467623724,0.0,0.012000816016280391,-4.78089789979208e-15,0.0021248072716591737,-8.409072049797572e-16,0.01200084910968513,-4.2327252813834093e-16,0.007752760221830357,1.6653345369377348e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4020.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,-1.2221335055073723e-12,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.8758328224066645e-12,0.0,-4.262146191535976e-13,0.0,3.9968028886505635e-15,7.105427357601002e-15,-1.8687273950490635e-12,0.0,0.0,1.8758328224066645e-12,-3.68594044175552e-12,0.07428858507911083,0.012000812560976272,0.002124803588791572,0.012000845514079879,0.007752757562960955,0.0,0.0,0.0,1.8735013540549517e-16,0.3323079116779125,0.35,1.8317419201250153e-05,8.48759903130162e-08,3.5235381735533157e-07,0.032099351699903515,0.04000084551407988,-32.12436440957004,28.68544496425524,0.0,0.01200081256097113,-5.141720382795256e-15,0.002124803588791635,6.288372600415926e-17,0.01200084551408126,1.3808398868775384e-15,0.0077527575629602885,-6.661338147750939e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4022.0,0.0,-8.881784197001252e-16,3.552713678800501e-15,0.0,0.0,-1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-16,0.0,1.8332002582610585e-12,0.0,-4.165001676881275e-13,0.0,-1.7763568394002505e-15,0.0,-1.8332002582610585e-12,0.0,6.938893903907228e-18,1.8332002582610585e-12,-4.6771475581408595e-12,0.07428819763360178,0.01200080912027831,0.0021247999204492447,0.012000841933682775,0.007752754917260636,0.0,0.0,0.0,1.6653345369377348e-16,0.332307564297858,0.35,1.823979944045893e-05,8.451618558108082e-08,3.508599435369932e-07,0.0320993510219907,0.04000084193368278,-32.13986992204808,28.70095045561407,0.0,0.012000809120273404,-4.9057979900624105e-15,0.002124799920450157,9.124645483638005e-16,0.01200084193367812,-4.65599780952175e-15,0.007752754917261961,1.3253287356462806e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4024.0,0.0,1.9984014443252818e-15,7.105427357601002e-15,0.0,0.0,-1.1723955140041653e-12,0.0,0.0,0.0,-7.105427357601002e-15,0.0,4.440892098500626e-16,0.0,1.8047785488306545e-12,0.0,-4.1006087414530157e-13,-5.551115123125783e-17,2.220446049250313e-15,7.105427357601002e-15,-1.8047785488306545e-12,0.0,0.0,1.8047785488306545e-12,-7.267075829986425e-12,0.07428781182822804,0.01200080569414027,0.0021247962665776506,0.012000838368433527,0.007752752284664953,0.0,0.0,0.0,1.734723475976807e-16,0.3323072183886222,0.35,1.8162508485508192e-05,8.41579062029266e-08,3.4937240437651795e-07,0.03209935034510814,0.04000083836843353,-32.15537542924782,28.7164559417267,0.0,0.01200080569414258,2.310651670001107e-15,0.0021247962665773834,-2.671474153004283e-16,0.012000838368430633,-2.8935187579293142e-15,0.007752752284665654,7.008282842946301e-16
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4026.0,0.0,3.1086244689504383e-15,0.0,0.0,0.0,-1.1723955140041653e-12,0.0,0.0,0.0,0.0,-7.105427357601002e-15,-4.440892098500626e-16,0.0,1.8047785488306545e-12,0.0,-4.116151863797768e-13,0.0,-3.9968028886505635e-15,0.0,-1.8118839761882555e-12,-2.220446049250313e-16,-6.938893903907228e-18,1.8118839761882555e-12,6.0751403907488566e-12,0.07428742765605759,0.01200080228248826,0.002124792627121605,0.012000834818262425,0.007752749665104093,0.0,0.0,0.0,1.8735013540549517e-16,0.3323068739439859,0.35,1.8085544944477784e-05,8.380114571172313e-08,3.4789117300472946e-07,0.03209934966925982,0.04000083481826243,-32.170880931195434,28.731961422619424,0.0,0.012000802282498613,1.0352829704629585e-14,0.002124792627122035,4.3021142204224816e-16,0.01200083481826697,4.5449755070592346e-15,0.007752749665109249,5.155598170603071e-15
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,4028.0,0.0,-3.219646771412954e-15,0.0,0.0,0.0,-1.1581846592889633e-12,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.7834622667578515e-12,0.0,-4.0678571622265736e-13,0.0,-1.3322676295501878e-15,0.0,-1.7905676941154525e-12,-2.220446049250313e-16,0.0,1.7905676941154525e-12,-6.021849685566849e-13,0.0742870451101828,0.012000798885265812,0.0021247890020261195,0.01200083128310999,0.007752747058514559,0.0,0.0,0.0,1.734723475976807e-16,0.3323065309577523,0.35,1.8008907431332984e-05,8.344589766804967e-08,3.4641622266641774e-07,0.03209934899445361,0.040000831283109994,-32.1863864279169,28.747466898318464,0.0,0.012000798885258901,-6.9111383282915995e-15,0.002124789002025604,-5.156465532341059e-16,0.012000831283107083,-2.9073965457371287e-15,0.007752747058514142,-4.163336342344337e-16
